"","subject","Participant_num","Group_L","version","Day","exp_part","phase","Session","block","trials_count","n_trial_session","n_trial_block","set_num","session_type","seq_type","seq_num","stim","stim_size","background","pos_1","pos_2","pos_2_cons","pos_2_inc","RT_fp","RT_1","x_1","y_1","ObjClicked_1","accuracy","ObjClicked_RSI_1","rt_RSI_1","RT_2","x_2","y_2","ObjClicked_2","ObjClicked_RSI_2","rt_RSI_2","aborted","RSI","ITI_corr","ITI_inc","ITI_ab","tar_tmax","timer","timer_rel","timer_end","timer_rel_end","n_times","rt_RSI","laptop","Group","Mouse","DataSave","stim.1","stim.size","psychopyVersion","expName","date","time","frameRate","X","hour","Trials_count","Time","trial_n","trial_number","traj","loc","p1x","p1y","p2x","p2y","p4x","p4y","p5x","p5y"
"32","alex",1,"B","v2","2022-12-13","",NA,1,3,32,44,2,5,"srt","gram",3,"cricket",4.675,"black","loc_4","loc_2","","",0.627392399997916,0.641456400000607,-6.369453125,-2.8734375,"target",NA,"",0,0.536915800003044,0.47890625,3.065,"target","loc_2",0.727036899996165,"correct",1,3,3,0.1,10,"08:41:16.420732","0:03:55.336340","08:41:19.712923","0:03:58.628531",1,0.727036899996165,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_32DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_32DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"33","alex",1,"B","v2","2022-12-13","",NA,1,3,33,38,3,5,"srt","gram",1,"cricket",4.675,"black","loc_1","loc_5","","",0.595678100005898,0.867056400005822,-6.76854166666667,4.38997395833333,"target",NA,"loc_5",0.681535499999882,0.656911999998556,-0.09578125,-2.77765625,"target","loc_2",0.6289437000014,"correct",1,3,3,0.1,10,"08:41:23.424303","0:04:02.339911","08:41:27.060091","0:04:05.975699",1,0.6289437000014,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_33DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_33DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"34","alex",1,"B","v2","2022-12-13","",NA,1,3,34,35,4,5,"srt","gram",1,"cricket",4.675,"black","loc_1","loc_5","","",0.141706700000213,1.01934489999985,-5.57127604166667,4.42190104166667,"target",NA,"",0,0.652914199999941,0.143671875,-2.71380208333333,"target","loc_2",0.602133399996092,"correct",1,3,3,0.1,10,"08:41:30.316025","0:04:09.231633","08:41:34.098116","0:04:13.013724",1,0.602133399996092,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_34DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_34DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"35","alex",1,"B","v2","2022-12-13","",NA,1,3,35,45,5,5,"srt","gram",3,"cricket",4.675,"black","loc_4","loc_2","","",1.36515520000103,0.720774399997026,-4.980625,-4.80502604166667,"target",NA,"loc_5",0.750396499999624,0.637685399997281,0.399088541666667,3.91106770833333,"target","",0,"correct",1,3,3,0.1,10,"08:41:38.588757","0:04:17.504365","08:41:42.058672","0:04:20.974280",1,0.750396499999624,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_35DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_35DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"36","alex",1,"B","v2","2022-12-13","",NA,1,3,36,37,6,5,"srt","gram",3,"cricket",4.675,"black","loc_4","loc_2","","",0.526384099997813,0.560267599998042,-5.794765625,-3.065,"target",NA,"loc_5",0.930622899999435,0.0531534999972791,1.5325,2.17104166666667,"target","",0,"correct",1,3,3,0.1,10,"08:41:45.698979","0:04:24.614587","08:41:48.422902","0:04:27.338510",1,0.930622899999435,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_36DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_36DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"37","alex",1,"B","v2","2022-12-13","",NA,1,3,37,32,7,5,"srt","gram",2,"cricket",4.675,"black","loc_3","loc_6","","",4.2000028770417e-06,1.4112490999978,7.18359375,3.783359375,"target",NA,"loc_5",0.607855199996266,1.36561039999651,7.67846354166667,-2.96921875,"target","",0,"correct",1,3,3,0.1,10,"08:41:51.539061","0:04:30.454669","08:41:56.434160","0:04:35.349768",1,0.607855199996266,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_37DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_37DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"38","alex",1,"B","v2","2022-12-13","",NA,1,3,38,40,8,5,"srt","gram",1,"cricket",4.675,"black","loc_1","loc_5","","",0.140369200002169,0.688790000000154,-6.752578125,3.52794270833333,"target",NA,"loc_5",0.378362700001162,0.626584300000104,1.42075520833333,-4.070703125,"target","",0,"correct",1,3,3,0.1,10,"08:41:59.694981","0:04:38.610589","08:42:03.118823","0:04:42.034431",1,0.378362700001162,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_38DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_38DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"39","alex",1,"B","v2","2022-12-13","",NA,1,3,39,31,9,5,"srt","gram",1,"cricket",4.675,"black","loc_1","loc_5","","",0.035466199995426,0.586364499999036,-5.890546875,5.71494791666667,"target",NA,"loc_5",0.273820099995646,0.506408599998394,0.989739583333333,-2.28278645833333,"target","",0,"correct",1,3,3,0.1,10,"08:42:06.273198","0:04:45.188806","08:42:09.480994","0:04:48.396602",1,0.273820099995646,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_39DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_39DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"40","alex",1,"B","v2","2022-12-13","",NA,1,3,40,42,10,5,"srt","gram",3,"cricket",4.675,"black","loc_4","loc_2","","",0.111194100005378,0.611132500001986,-5.5553125,-4.62942708333333,"target",NA,"loc_5",0.315244600002188,0.471989099998609,0.5746875,3.81528645833333,"target","",0,"correct",1,3,3,0.1,10,"08:42:12.714405","0:04:51.630013","08:42:15.912307","0:04:54.827915",1,0.315244600002188,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_40DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_40DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"41","alex",1,"B","v2","2022-12-13","",NA,1,3,41,34,11,5,"srt","gram",2,"cricket",4.675,"black","loc_3","loc_6","","",3.62097869999707,0.561348600000201,7.75828125,3.94299479166667,"target",NA,"loc_5",0.961169400005019,1.15081940000528,7.43901041666667,-3.32041666666667,"target","",0,"correct",1,3,3,0.1,10,"08:42:22.657969","0:05:01.573577","08:42:26.483535","0:05:05.399143",1,0.961169400005019,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_41DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_41DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"42","alex",1,"B","v2","2022-12-13","",NA,1,3,42,36,12,5,"srt","gram",1,"cricket",4.675,"black","loc_1","loc_5","","",1.09872629999882,0.915711299996474,-6.33752604166667,3.48005208333333,"target",NA,"loc_5",0.859469800001534,0.627297600003658,0.28734375,-3.99088541666667,"target","",0,"correct",1,3,3,0.1,10,"08:42:30.702817","0:05:09.618425","08:42:34.357783","0:05:13.273391",1,0.859469800001534,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_42DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_42DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"43","alex",1,"B","v2","2022-12-13","",NA,1,3,43,39,13,5,"srt","gram",2,"cricket",4.675,"black","loc_3","loc_6","","",0.0451957000041148,1.40112360000057,7.83809895833333,3.57583333333333,"target",NA,"",0,0.651573700000881,7.55075520833333,-2.58609375,"target","",0,"correct",1,3,3,0.1,10,"08:42:37.527061","0:05:16.442669","08:42:41.690849","0:05:20.606457",1,NA,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_43DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_43DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"44","alex",1,"B","v2","2022-12-13","",NA,1,3,44,43,14,5,"srt","gram",2,"cricket",4.675,"black","loc_3","loc_6","","",0.312201000000641,0.851113199998508,7.15166666666667,3.54390625,"target",NA,"loc_5",0.319606199998816,0.576926800000365,7.6625,-2.76169270833333,"target","",0,"correct",1,3,3,0.1,10,"08:42:45.152927","0:05:24.068535","08:42:48.689706","0:05:27.605314",1,0.319606199998816,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_44DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_44DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"45","alex",1,"B","v2","2022-12-13","",NA,1,3,45,33,15,5,"srt","gram",3,"cricket",4.675,"black","loc_4","loc_2","","",0.499546599996393,0.763799899999867,-4.90080729166667,-4.11859375,"target",NA,"loc_5",0.792000100002042,0.639828400002443,0.941848958333333,3.73546875,"target","loc_5",0.820474599997397,"correct",1,3,3,0.1,10,"08:42:52.316991","0:05:31.232599","08:42:55.834846","0:05:34.750454",1,0.820474599997397,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_45DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_45DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"46","alex",1,"B","v2","2022-12-13","",NA,1,4,46,49,1,5,"srt","gram",2,"cricket",4.675,"black","loc_3","loc_6","","",0.565819600000395,0.711266500002239,7.79020833333333,3.57583333333333,"target",NA,"",0,0.522874499998579,7.39111979166667,-2.77765625,"target","",0,"correct",1,3,3,0.1,10,"08:42:59.510867","0:05:38.426475","08:43:02.856901","0:05:41.772509",1,NA,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_46DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_46DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"47","alex",1,"B","v2","2022-12-13","",NA,1,4,47,54,2,5,"srt","gram",1,"cricket",4.675,"black","loc_1","loc_5","","",3.79999983124435e-06,0.731445700002951,-6.38541666666667,4.00684895833333,"target",NA,"",0,0.566339299999527,0.446979166666667,-3.496015625,"target","loc_5",0.773650699993595,"correct",1,3,3,0.1,10,"08:43:05.997490","0:05:44.913098","08:43:09.411671","0:05:48.327279",1,0.773650699993595,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_47DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_47DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"48","alex",1,"B","v2","2022-12-13","",NA,1,4,48,60,3,5,"srt","gram",3,"cricket",4.675,"black","loc_4","loc_2","","",1.00327180000022,1.23050710000098,-5.76283854166667,-2.93729166666667,"target",NA,"",0,0.606891199997335,0.654505208333333,3.76739583333333,"target","loc_5",0.654749799999991,"correct",1,3,3,0.1,10,"08:43:13.533263","0:05:52.448871","08:43:17.481208","0:05:56.396816",1,0.654749799999991,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_48DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_48DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"49","alex",1,"B","v2","2022-12-13","",NA,1,4,49,52,4,5,"srt","gram",3,"cricket",4.675,"black","loc_4","loc_2","","",0.812177300002077,0.647933699998248,-5.411640625,-3.55986979166667,"target",NA,"loc_5",0.669428499997593,0.524570100002165,0.702395833333333,4.070703125,"target","",0,"correct",1,3,3,0.1,10,"08:43:21.407911","0:06:00.323519","08:43:24.690715","0:06:03.606323",1,0.669428499997593,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_49DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_49DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"50","alex",1,"B","v2","2022-12-13","",NA,1,4,50,57,5,5,"srt","gram",2,"cricket",4.675,"black","loc_3","loc_6","","",1.11649239999679,1.14064810000127,6.64083333333333,3.83125,"target",NA,"",0,0.487189399995259,7.74231770833333,-2.80958333333333,"target","",0,"correct",1,3,3,0.1,10,"08:43:28.928516","0:06:07.844124","08:43:32.665254","0:06:11.580862",1,NA,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_50DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_50DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"51","alex",1,"B","v2","2022-12-13","",NA,1,4,51,48,6,5,"srt","gram",1,"cricket",4.675,"black","loc_1","loc_5","","",33.2868309999976,1.70617710000079,-5.746875,3.57583333333333,"target",NA,"loc_6",0.619576400000369,0.589993599998706,0.909921875,-3.687578125,"target","loc_5",0.701624500004982,"correct",1,3,3,0.1,10,"08:44:22.348624","0:07:01.264232","08:44:26.761687","0:07:05.677295",1,0.701624500004982,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_51DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_51DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"52","alex",1,"B","v2","2022-12-13","",NA,1,4,52,51,7,5,"srt","gram",1,"cricket",4.675,"black","loc_1","loc_5","","",0.0124584000004688,0.617483099995297,-5.73091145833333,3.974921875,"target",NA,"loc_2",0.903288499997871,0.560599700002058,0.798177083333333,-2.442421875,"target","",0,"correct",1,3,3,0.1,10,"08:44:29.900031","0:07:08.815639","08:44:33.188973","0:07:12.104581",1,0.903288499997871,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_52DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_52DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"53","alex",1,"B","v2","2022-12-13","",NA,1,4,53,53,8,5,"srt","gram",1,"cricket",4.675,"black","loc_1","loc_5","","",0.465526500003762,0.73065339999448,-6.00229166666667,3.16078125,"target",NA,"loc_2",0.704132400001981,0.537437400002091,1.03763020833333,-3.065,"target","loc_5",0.549674299996695,"correct",1,3,3,0.1,10,"08:44:36.767649","0:07:15.683257","08:44:40.153741","0:07:19.069349",1,0.549674299996695,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_53DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_53DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"54","alex",1,"B","v2","2022-12-13","",NA,1,4,54,47,9,5,"srt","gram",3,"cricket",4.675,"black","loc_4","loc_2","","",2.23720860000321,0.609240400000999,-5.07640625,-2.95325520833333,"target",NA,"loc_5",0.753038199996809,0.518368100005318,0.76625,3.84721354166667,"target","",0,"correct",1,3,3,0.1,10,"08:44:45.503073","0:07:24.418681","08:44:48.743893","0:07:27.659501",1,0.753038199996809,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_54DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_54DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"55","alex",1,"B","v2","2022-12-13","",NA,1,4,55,56,10,5,"srt","gram",3,"cricket",4.675,"black","loc_4","loc_2","","",0.729919500001415,0.609864500002004,-6.369453125,-2.98518229166667,"target",NA,"loc_5",0.827104900003178,0.681701200002863,1.101484375,3.52794270833333,"target","loc_5",0.624346399999922,"correct",1,3,3,0.1,10,"08:44:52.597469","0:07:31.513077","08:44:55.999914","0:07:34.915522",1,0.624346399999922,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_55DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_55DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"56","alex",1,"B","v2","2022-12-13","",NA,1,4,56,50,11,5,"srt","gram",2,"cricket",4.675,"black","loc_3","loc_6","","",0.472337299994251,0.721188800001983,7.83809895833333,3.75143229166667,"target",NA,"",0,1.37480470000446,7.75828125,-2.80958333333333,"target","",0,"correct",1,3,3,0.1,10,"08:44:59.589740","0:07:38.505348","08:45:03.798682","0:07:42.714290",1,NA,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_56DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_56DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"57","alex",1,"B","v2","2022-12-13","",NA,1,4,57,55,12,5,"srt","gram",1,"cricket",4.675,"black","loc_1","loc_5","","",0.599405100001604,0.801082500001939,-6.11403645833333,3.33638020833333,"target",NA,"",0,0.548062299996673,0.86203125,-2.55416666666667,"target","loc_6",0.675655799997912,"correct",1,3,3,0.1,10,"08:45:07.515588","0:07:46.431196","08:45:10.979474","0:07:49.895082",1,0.675655799997912,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_57DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_57DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"58","alex",1,"B","v2","2022-12-13","",NA,1,4,58,46,13,5,"srt","gram",3,"cricket",4.675,"black","loc_4","loc_2","","",0.353121599997394,2.59744890000002,-5.890546875,-2.681875,"target",NA,"",0,0.592594900001131,0.989739583333333,3.52794270833333,"target","loc_6",0.681816800002707,"correct",1,3,3,0.1,10,"08:45:14.448657","0:07:53.364265","08:45:19.753933","0:07:58.669541",1,0.681816800002707,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_58DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_58DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"59","alex",1,"B","v2","2022-12-13","",NA,1,4,59,59,14,5,"srt","gram",2,"cricket",4.675,"black","loc_3","loc_6","","",0.618023600000015,0.695451700004924,6.80046875,4.0228125,"target",NA,"loc_5",0.589967400002934,1.25182729999506,7.67846354166667,-3.14481770833333,"target","",0,"correct",1,3,3,0.1,10,"08:45:23.497931","0:08:02.413539","08:45:27.557755","0:08:06.473363",1,0.589967400002934,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_59DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_59DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"60","alex",1,"B","v2","2022-12-13","",NA,1,4,60,58,15,5,"srt","gram",2,"cricket",4.675,"black","loc_3","loc_6","","",0.0634531000032439,0.733470599996508,7.55075520833333,3.36830729166667,"target",NA,"",0,0.713572400003613,7.8540625,-3.14481770833333,"target","",0,"correct",1,3,3,0.1,10,"08:45:30.741973","0:08:09.657581","08:45:34.303563","0:08:13.219171",1,NA,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_60DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_60DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"61","alex",1,"B","v2","2022-12-13","",NA,1,5,61,65,1,5,"srt","gram",3,"cricket",4.675,"black","loc_4","loc_2","","",0.338254200003576,0.870133299998997,-4.836953125,-1.867734375,"target",NA,"",0,0.60234820000187,0.654505208333333,4.03877604166667,"target","",0,"correct",1,3,3,0.1,10,"08:45:37.784718","0:08:16.700326","08:45:41.367696","0:08:20.283304",1,NA,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_61DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_61DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"62","alex",1,"B","v2","2022-12-13","",NA,1,5,62,61,2,5,"srt","gram",2,"cricket",4.675,"black","loc_3","loc_6","","",3.59400879999885,0.633641300002637,7.0878125,3.75143229166667,"target",NA,"loc_5",0.309506900004635,1.09968210000079,7.93388020833333,-3.14481770833333,"target","",0,"correct",1,3,3,0.1,10,"08:45:48.086239","0:08:27.001847","08:45:51.937827","0:08:30.853435",1,0.309506900004635,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_62DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_62DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"63","alex",1,"B","v2","2022-12-13","",NA,1,5,63,66,3,5,"srt","gram",3,"cricket",4.675,"black","loc_4","loc_2","","",1.54474610000034,1.43203560000256,-6.16192708333333,-3.00114583333333,"target",NA,"",0,0.721582700003637,-0.494869791666667,4.19841145833333,"target","loc_2",0.933293900001445,"correct",1,3,3,0.1,10,"08:45:56.600960","0:08:35.516568","08:46:00.867819","0:08:39.783427",1,0.933293900001445,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_63DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_63DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
"64","alex",1,"B","v2","2022-12-13","",NA,1,5,64,70,4,5,"srt","gram",1,"cricket",4.675,"black","loc_1","loc_5","","",0.588257999996131,0.635710599999584,-5.87458333333333,5.06044270833333,"target",NA,"",0,0.46725239999796,0.622578125,-3.208671875,"target","",0,"correct",1,3,3,0.1,10,"08:46:04.578877","0:08:43.494485","08:46:07.796767","0:08:46.712375",1,NA,"lab","B","inv","yes","cricket",6,"v2022.2.4","Leipzig_Exp1","12-13","08-34",59.9153994569705,NA,8,NA,NA,NA,NA,"alex_13-12_64DLC_resnet50_AlexFeb24shuffle1_810000.h5","alex_13-12_64DLC_resnet50_LocOct12shuffle1_500000.h5",955.347290039063,159.871795654297,1063.04284667969,157.96134185791,948.728088378906,312.752197265625,1053.54290771484,335.892379760742
